日期,时间,温度,湿度,光照强度,电压
2004/3/9,13:49:36,23.6438,41.2761,412.16,2.61639
2004/3/9,13:50:02,23.4772,41.7805,412.16,2.61639
2004/3/9,13:51:10,23.3008,42.183,397.44,2.60491
2004/3/9,13:51:41,23.1146,42.5513,397.44,2.60491
2004/3/9,13:53:03,22.948,42.7853,397.44,2.60491
2004/3/9,13:54:37,22.8206,43.3191,397.44,2.60491
2004/3/9,13:55:03,22.801,43.3191,397.44,2.60491
2004/3/9,13:55:32,22.6834,43.6521,397.44,2.60491
2004/3/9,13:56:03,22.6148,43.8515,397.44,2.60491
2004/3/9,13:56:33,22.5266,44.1172,397.44,2.60491
2004/3/9,13:59:03,22.5168,44.2499,397.44,2.60491
2004/3/9,13:59:32,22.458,44.4488,382.72,2.60491
2004/3/9,14:00:06,22.3502,44.7467,382.72,2.60491
2004/3/9,14:01:03,22.3992,44.6806,382.72,2.60491
2004/3/9,14:02:41,22.3012,44.879,382.72,2.60491
2004/3/9,14:03:35,22.3208,44.846,382.72,2.60491
2004/3/9,14:04:34,22.2914,44.846,382.72,2.60491
2004/3/9,14:05:03,22.3208,44.8129,382.72,2.60491
2004/3/9,14:05:39,22.3502,44.7798,382.72,2.60491
2004/3/9,14:06:06,22.3502,44.8129,368.0,2.60491
2004/3/9,14:06:42,22.3208,44.7798,368.0,2.60491
2004/3/9,14:07:03,22.2816,44.9782,368.0,2.60491
2004/3/9,14:07:33,22.2718,45.8353,368.0,2.60491
2004/3/9,14:08:08,22.2522,45.1763,368.0,2.59354
2004/3/9,14:08:43,22.2522,45.1763,368.0,2.60491
2004/3/9,14:09:08,22.2718,45.0773,353.28,2.60491
2004/3/9,14:09:32,22.311,44.879,368.0,2.60491
2004/3/9,14:11:03,22.262,45.1103,368.0,2.60491
2004/3/9,14:11:32,22.2424,45.1103,353.28,2.60491
2004/3/9,14:12:03,22.2228,45.1763,368.0,2.60491
2004/3/9,14:13:33,22.2816,45.0112,368.0,2.59354
2004/3/9,14:15:37,22.2228,45.0442,353.28,2.59354
2004/3/9,14:18:04,22.2718,45.0112,353.28,2.60491
2004/3/9,14:20:08,22.164,45.3413,353.28,2.60491
2004/3/9,14:22:08,22.164,45.3083,353.28,2.60491
2004/3/9,14:22:32,22.2032,45.2753,338.56,2.60491
2004/3/9,14:23:05,22.2228,45.2423,338.56,2.60491
2004/3/9,14:23:40,22.2914,45.1763,338.56,2.60491
2004/3/9,14:24:11,22.262,45.0112,338.56,2.60491
2004/3/9,14:25:11,22.2816,45.1103,338.56,2.60491
2004/3/9,14:25:34,22.2914,44.9782,338.56,2.60491
2004/3/9,14:26:07,22.3208,45.0112,338.56,2.60491
2004/3/9,14:26:42,22.311,44.9451,338.56,2.60491
2004/3/9,14:27:06,22.2718,45.1103,323.84,2.60491
2004/3/9,14:27:41,22.311,45.0442,338.56,2.60491
2004/3/9,14:28:08,22.311,45.0442,338.56,2.59354
2004/3/9,14:28:37,22.3208,45.1103,338.56,2.60491
2004/3/9,14:29:37,22.3306,45.0773,323.84,2.59354
2004/3/9,14:30:12,22.3208,45.1103,323.84,2.60491
2004/3/9,14:31:10,22.262,45.2093,323.84,2.60491
2004/3/9,14:31:35,22.2032,45.3743,323.84,2.59354
2004/3/9,14:32:06,22.2032,45.3743,323.84,2.60491
2004/3/9,14:32:42,22.2228,45.4072,323.84,2.59354
2004/3/9,14:33:02,22.2522,45.3083,323.84,2.60491
2004/3/9,14:36:15,22.262,45.2093,323.84,2.59354
2004/3/9,14:37:02,22.311,45.0442,309.12,2.60491
2004/3/9,14:37:39,22.3404,45.0773,309.12,2.59354
2004/3/9,14:39:05,22.3208,45.1103,309.12,2.60491
2004/3/9,14:39:32,22.3012,45.1103,309.12,2.59354
2004/3/9,14:40:02,22.3012,45.1763,309.12,2.60491
2004/3/9,14:40:38,22.3012,45.3083,309.12,2.60491
2004/3/9,14:41:05,22.311,45.3413,309.12,2.60491
2004/3/9,14:42:13,22.2424,45.4732,309.12,2.60491
2004/3/9,14:43:06,22.2522,45.4402,309.12,2.60491
2004/3/9,14:44:34,22.2424,45.3083,294.4,2.60491
2004/3/9,14:45:13,22.2522,45.3413,294.4,2.60491
2004/3/9,14:46:06,22.2816,45.1103,294.4,2.60491
2004/3/9,14:46:32,22.262,45.1763,294.4,2.60491
2004/3/9,14:47:03,22.2522,45.2423,294.4,2.60491
2004/3/9,14:47:32,22.262,45.3413,294.4,2.60491
2004/3/9,14:48:06,22.2816,45.3083,294.4,2.59354
2004/3/9,14:49:35,22.2816,45.3083,294.4,2.60491
2004/3/9,14:50:05,22.262,45.3743,294.4,2.60491
2004/3/9,14:51:11,22.2718,45.3743,294.4,2.60491
2004/3/9,14:51:33,22.262,45.3083,294.4,2.59354
2004/3/9,14:53:35,22.262,45.3083,279.68,2.60491
2004/3/9,14:54:02,22.2424,45.4072,279.68,2.60491
2004/3/9,14:54:39,22.2424,45.3083,279.68,2.60491
2004/3/9,14:55:08,22.2424,45.3743,279.68,2.59354
2004/3/9,14:55:33,22.2424,45.3083,279.68,2.59354
2004/3/9,14:57:06,22.2228,45.2093,279.68,2.60491
2004/3/9,14:57:34,22.2228,45.3083,279.68,2.59354
2004/3/9,14:58:33,22.2228,45.2423,279.68,2.59354
2004/3/9,14:59:04,22.1836,45.2753,279.68,2.60491
2004/3/9,14:59:32,22.1248,45.5061,279.68,2.59354
2004/3/9,15:00:12,22.1248,45.4402,264.96,2.59354
2004/3/9,15:01:03,22.1248,45.5061,264.96,2.60491
2004/3/9,15:02:04,22.1346,45.5061,264.96,2.60491
2004/3/9,15:02:36,22.1444,45.4402,264.96,2.59354
2004/3/9,15:03:10,22.1052,45.5391,264.96,2.60491
2004/3/9,15:03:40,22.066,45.6379,264.96,2.59354
2004/3/9,15:04:03,22.0758,45.6379,264.96,2.59354
2004/3/9,15:04:34,22.0758,45.7695,264.96,2.60491
2004/3/9,15:05:12,22.0856,45.6379,264.96,2.59354
2004/3/9,15:08:09,22.1248,45.4732,264.96,2.59354
2004/3/9,15:08:42,22.0758,45.6049,250.24,2.59354
2004/3/9,15:09:09,22.066,45.6379,250.24,2.60491
2004/3/9,15:09:32,22.0758,45.7037,250.24,2.59354
2004/3/9,15:10:02,22.0856,45.6379,250.24,2.59354
2004/3/9,15:10:34,22.1248,45.6379,250.24,2.60491
2004/3/9,15:11:03,22.1052,45.6379,250.24,2.60491
2004/3/9,15:12:14,22.1346,45.572,250.24,2.59354
2004/3/9,15:12:41,22.1052,45.6379,250.24,2.59354
2004/3/9,15:13:08,22.0366,45.9011,250.24,2.60491
2004/3/9,15:14:09,22.0072,45.9011,250.24,2.60491
2004/3/9,15:15:11,22.0366,45.9669,250.24,2.60491
2004/3/9,15:16:04,22.066,45.7037,250.24,2.60491
2004/3/9,15:16:33,22.0562,45.7037,250.24,2.60491
2004/3/9,15:17:33,22.0464,45.7695,250.24,2.59354
2004/3/9,15:18:02,22.0366,45.8682,235.52,2.60491
2004/3/9,15:18:44,22.066,45.9011,235.52,2.59354
2004/3/9,15:19:35,22.0464,45.934,235.52,2.59354
2004/3/9,15:20:41,22.0366,45.8353,235.52,2.59354
2004/3/9,15:21:04,22.0464,45.7037,235.52,2.59354
2004/3/9,15:23:33,22.0268,45.9011,235.52,2.59354
2004/3/9,15:25:03,21.9876,45.9669,235.52,2.59354
2004/3/9,15:26:33,21.9582,45.9997,235.52,2.60491
2004/3/9,15:27:03,21.968,46.0655,224.48,2.59354
2004/3/9,15:28:02,21.9386,46.0655,224.48,2.59354
2004/3/9,15:29:04,21.9288,45.9997,224.48,2.60491
2004/3/9,15:30:12,21.9386,46.0655,224.48,2.60491
2004/3/9,15:32:04,21.9288,46.2297,217.12,2.60491
2004/3/9,15:32:40,21.9484,46.164,217.12,2.59354
2004/3/9,15:33:34,21.9288,46.0655,217.12,2.59354
2004/3/9,15:34:33,21.8994,46.0655,217.12,2.59354
2004/3/9,15:35:09,21.8896,46.0655,217.12,2.59354
2004/3/9,15:35:38,21.8798,46.0655,217.12,2.58226
2004/3/9,15:36:34,21.87,46.0655,209.76,2.59354
2004/3/9,15:38:35,21.7426,46.4593,209.76,2.58226
2004/3/9,15:39:09,21.7524,46.4593,209.76,2.59354
2004/3/9,15:39:35,21.772,46.4265,209.76,2.59354
2004/3/9,15:40:02,21.7916,46.4921,209.76,2.59354
2004/3/9,15:40:35,21.8112,46.3609,209.76,2.59354
2004/3/9,15:41:42,21.8112,46.2953,209.76,2.59354
2004/3/9,15:42:06,21.8112,46.164,209.76,2.59354
2004/3/9,15:43:12,21.8112,46.0655,209.76,2.59354
2004/3/9,15:43:32,21.8112,46.0983,202.4,2.59354
2004/3/9,15:44:12,21.8112,46.0655,202.4,2.59354
2004/3/9,15:46:33,21.8014,46.0655,202.4,2.59354
2004/3/9,15:47:34,21.7916,46.0655,202.4,2.59354
2004/3/9,15:48:02,21.7916,46.0983,195.04,2.59354
2004/3/22,7:46:27,19.3808,48.5464,158.24,2.31097
2004/3/9,15:48:40,21.7818,46.164,195.04,2.59354
2004/3/9,15:49:41,21.772,46.2297,195.04,2.59354
2004/3/9,15:50:02,21.772,46.1312,195.04,2.59354
2004/3/22,7:48:27,19.4004,48.7084,158.24,2.31097
2004/3/9,15:50:39,21.7524,46.2953,195.04,2.59354
2004/3/9,15:51:07,21.772,46.164,195.04,2.59354
2004/3/22,7:49:26,19.371,48.7732,158.24,2.31097
2004/3/9,15:51:40,21.7818,46.1312,187.68,2.59354
2004/3/22,7:50:42,19.4102,48.7084,158.24,2.31097
2004/3/9,15:53:11,21.7818,46.1968,195.04,2.59354
2004/3/9,15:53:38,21.7818,46.4265,187.68,2.59354
2004/3/9,15:54:03,21.772,46.2953,187.68,2.59354
2004/3/22,7:52:27,19.4298,48.5464,165.6,2.31097
2004/3/9,15:54:38,21.7524,46.3937,187.68,2.59354
2004/3/9,15:55:05,21.7622,46.3609,187.68,2.59354
2004/3/22,7:53:27,19.42,48.7084,165.6,2.31097
2004/3/9,15:55:44,21.7622,46.2953,187.68,2.59354
2004/3/9,15:56:37,21.772,46.1312,187.68,2.59354
2004/3/9,15:57:36,21.7818,46.0655,187.68,2.59354
2004/3/22,7:56:08,19.4494,48.838,165.6,2.31097
2004/3/22,7:56:26,19.469,48.838,172.96,2.31097
2004/3/9,15:59:12,21.772,46.1312,180.32,2.59354
2004/3/22,7:56:56,19.4984,48.6112,172.96,2.31097
2004/3/9,15:59:39,21.7524,46.3281,180.32,2.59354
2004/3/9,16:00:14,21.7622,46.2625,180.32,2.59354
2004/3/22,7:58:27,19.4592,48.7732,172.96,2.31097
2004/3/9,16:00:35,21.7524,46.2953,180.32,2.59354
2004/3/9,16:01:08,21.7524,46.2625,180.32,2.59354
2004/3/9,16:02:07,21.7524,46.2953,180.32,2.60491
2004/3/22,8:01:08,19.469,48.9675,158.24,2.31097
2004/3/22,8:01:33,19.4788,48.9027,158.24,2.31097
2004/3/9,16:04:11,21.7818,46.164,165.6,2.59354
2004/3/9,16:04:34,21.7818,46.2297,180.32,2.59354
2004/3/9,16:05:09,21.8014,46.0983,180.32,2.59354
2004/3/22,8:03:34,19.4788,48.9675,165.6,2.31097
2004/3/9,16:06:12,21.7818,46.0655,172.96,2.59354
2004/3/9,16:06:36,21.7916,46.0655,172.96,2.59354
2004/3/9,16:07:05,21.8014,46.0655,172.96,2.59354
2004/3/22,8:05:26,19.4788,48.9675,172.96,2.31097
2004/3/9,16:07:37,21.8112,46.0655,172.96,2.59354
2004/3/22,8:06:26,19.4984,48.9675,172.96,2.31097
2004/3/9,16:09:03,21.8014,46.0655,172.96,2.60491
2004/3/22,8:07:27,19.469,48.9351,180.32,2.31097
2004/3/22,8:11:05,19.518,48.9351,202.4,2.31097
2004/3/22,8:11:42,19.518,49.0969,202.4,2.31097
2004/3/22,8:11:57,19.5376,49.0322,202.4,2.31097
2004/3/9,16:14:33,21.8112,46.0655,165.6,2.59354
2004/3/22,8:12:27,19.567,48.9027,202.4,2.31097
2004/3/22,8:15:45,19.5572,49.0645,172.96,2.31097
2004/3/9,16:19:37,21.7916,46.1968,172.96,2.59354
2004/3/9,16:20:34,21.7524,46.0655,165.6,2.59354
2004/3/9,16:21:02,21.7916,46.0655,165.6,2.59354
2004/3/9,16:22:09,21.8112,46.7215,165.6,2.59354
2004/3/22,8:20:39,19.518,48.9998,209.76,2.31097
2004/3/22,8:21:57,19.616,49.0645,202.4,2.31097
2004/3/9,16:25:04,21.8014,46.0655,165.6,2.60491
2004/3/22,8:23:33,19.6454,48.9351,202.4,2.31097
2004/3/9,16:26:08,21.8014,46.0655,158.24,2.59354
2004/3/9,16:27:03,21.772,46.0655,158.24,2.59354
2004/3/22,8:25:31,19.6356,48.9998,217.12,2.31097
2004/3/9,16:28:13,21.7818,46.0655,158.24,2.59354
2004/3/9,16:28:43,21.7916,46.0655,158.24,2.59354
2004/3/22,8:29:11,19.665,48.7084,250.24,2.31097
2004/3/9,16:33:14,21.8112,46.0655,158.24,2.59354
2004/3/9,16:33:33,21.8112,46.0655,158.24,2.60491
2004/3/22,8:32:26,19.714,48.9351,187.68,2.31097
2004/3/9,16:34:37,21.8112,45.9669,150.88,2.59354
2004/3/22,8:32:59,19.7042,48.9675,180.32,2.31097
2004/3/22,8:33:37,19.6552,49.0645,172.96,2.31097
2004/3/9,16:37:05,21.8504,45.8682,150.88,2.59354
2004/3/9,16:37:41,21.8308,45.9011,150.88,2.59354
2004/3/9,16:38:06,21.8504,45.8682,150.88,2.58226
2004/3/9,16:39:07,21.8504,45.9011,150.88,2.60491
2004/3/9,16:39:35,21.8308,45.8682,150.88,2.59354
2004/3/22,8:38:13,19.6748,49.0969,180.32,2.31097
2004/3/9,16:40:42,21.8602,45.8353,150.88,2.59354
2004/3/9,16:41:06,21.8504,45.8353,150.88,2.59354
2004/3/9,16:41:34,21.8406,45.8353,150.88,2.59354
2004/3/22,8:40:00,19.6944,49.1292,172.96,2.31097
2004/3/22,8:41:38,19.7238,49.0969,209.76,2.31097
2004/3/9,16:44:10,21.8504,45.8682,143.52,2.59354
2004/3/22,8:42:42,19.6944,49.0969,180.32,2.31097
2004/3/9,16:45:07,21.87,45.8353,143.52,2.59354
2004/3/9,16:45:33,21.8308,45.9011,143.52,2.59354
2004/3/9,16:47:03,21.8406,45.8682,143.52,2.59354
2004/3/9,16:47:32,21.821,45.8682,143.52,2.59354
2004/3/9,16:48:05,21.8308,45.8353,143.52,2.59354
2004/3/22,8:46:56,19.7532,49.2262,158.24,2.31097
2004/3/9,16:49:35,21.8112,46.0655,136.16,2.59354
2004/3/22,8:48:07,19.7336,49.0969,158.24,2.31097
2004/3/9,16:50:32,21.8112,46.0655,143.52,2.59354
2004/3/22,8:49:10,19.7532,49.2585,165.6,2.31097
2004/3/9,16:52:03,21.8014,46.0326,136.16,2.59354
2004/3/22,8:50:33,19.7532,49.1938,158.24,2.31097
2004/3/9,16:54:06,21.8112,45.9669,136.16,2.60491
2004/3/22,8:52:28,19.7826,49.2262,165.6,2.31097
2004/3/9,16:55:07,21.8504,45.8353,136.16,2.59354
2004/3/22,8:53:34,19.7924,49.0969,165.6,2.31097
2004/3/9,16:56:15,21.87,45.7695,136.16,2.60491
2004/3/9,16:56:33,21.8504,45.8024,136.16,2.60491
2004/3/9,16:57:10,21.8308,45.8682,136.16,2.59354
2004/3/9,16:57:34,21.8504,45.8682,136.16,2.59354
2004/3/9,16:58:12,21.8602,45.8682,136.16,2.59354
2004/3/9,16:58:35,21.8308,45.9011,136.16,2.59354
2004/3/9,16:59:03,21.8112,45.9669,136.16,2.59354
2004/3/22,8:57:28,19.763,49.2908,165.6,2.31097
2004/3/9,17:00:06,21.772,46.0655,128.8,2.59354
2004/3/9,17:00:32,21.7916,46.0655,128.8,2.59354
2004/3/9,17:01:12,21.7622,46.0655,128.8,2.59354
2004/3/9,17:01:43,21.7916,46.0326,128.8,2.59354
2004/3/9,17:02:11,21.8112,46.0326,128.8,2.59354
2004/3/9,17:03:08,21.8014,45.9669,128.8,2.59354
2004/3/22,9:02:31,19.7532,49.7102,187.68,2.31097
2004/3/9,17:05:33,21.8112,46.0655,128.8,2.59354
2004/3/9,17:06:33,21.8112,46.164,128.8,2.59354
2004/3/9,17:07:07,21.8014,46.0983,121.44,2.58226
2004/3/9,17:07:33,21.7622,46.3609,121.44,2.60491
2004/3/9,17:08:10,21.7818,46.0655,121.44,2.59354
2004/3/9,17:08:38,21.7818,46.2297,121.44,2.59354
2004/3/9,17:09:08,21.7622,46.3281,121.44,2.59354
2004/3/9,17:09:33,21.723,46.164,121.44,2.59354
2004/3/9,17:10:15,21.7132,46.3281,121.44,2.59354
2004/3/22,9:08:34,19.9198,49.8713,180.32,2.31097
2004/3/9,17:11:09,21.6838,46.3609,121.44,2.59354
2004/3/9,17:11:32,21.6936,46.3609,121.44,2.59354
2004/3/9,17:12:13,21.6936,46.3281,121.44,2.59354
2004/3/9,17:13:05,21.674,46.3609,114.08,2.59354
2004/3/22,9:11:37,19.959,49.8713,172.96,2.31097
2004/3/9,17:14:43,21.6936,46.4265,114.08,2.59354
2004/3/9,17:15:13,21.7132,46.2297,114.08,2.59354
2004/3/9,17:15:32,21.7132,46.2953,114.08,2.59354
2004/3/9,17:17:08,21.6642,46.2297,114.08,2.59354
2004/3/9,17:17:33,21.6054,46.4593,114.08,2.59354
2004/3/9,17:18:08,21.6348,46.4265,114.08,2.59354
2004/3/9,17:18:32,21.6152,46.4593,114.08,2.59354
2004/3/9,17:19:03,21.6348,46.4921,114.08,2.59354
2004/3/9,17:20:02,21.6642,46.4265,108.56,2.59354
2004/3/9,17:20:35,21.674,46.3281,108.56,2.59354
2004/3/9,17:22:10,21.6936,46.2953,108.56,2.59354
2004/3/22,9:20:57,19.9492,49.8713,202.4,2.31097
2004/3/9,17:23:41,21.5368,46.6887,104.88,2.58226
2004/3/9,17:24:33,21.5564,46.6232,104.88,2.59354
2004/3/9,17:25:06,21.5662,46.6232,101.2,2.58226
2004/3/9,17:25:36,21.576,46.6232,104.88,2.59354
2004/3/9,17:26:02,21.5466,46.656,101.2,2.59354
2004/3/9,17:26:34,21.527,46.7215,101.2,2.59354
2004/3/9,17:27:07,21.5172,46.7869,101.2,2.59354
2004/3/9,17:27:40,21.4976,46.8197,101.2,2.59354
2004/3/9,17:28:02,21.5172,46.7542,101.2,2.59354
2004/3/9,17:28:33,21.4584,46.8851,101.2,2.59354
2004/3/9,17:29:03,21.4388,46.9505,101.2,2.58226
2004/3/22,9:39:27,20.1746,49.7102,235.52,2.31097
2004/3/22,9:50:34,20.3118,49.9357,217.12,2.31097
2004/3/22,9:54:39,20.3412,49.8713,235.52,2.31097
2004/3/22,9:55:30,20.3412,49.8391,250.24,2.32
2004/3/22,9:56:57,20.3314,49.549,250.24,2.31097
2004/3/22,9:58:12,20.3314,49.4845,250.24,2.31097
2004/3/22,10:03:37,20.3804,49.5167,235.52,2.31097
2004/3/22,10:11:30,20.5568,49.3876,323.84,2.31097
2004/3/22,10:16:27,20.6352,49.2262,338.56,2.31097
2004/3/22,10:17:58,20.694,49.1938,382.72,2.31097
2004/3/22,10:18:57,20.7332,49.1292,382.72,2.31097
2004/3/22,10:21:27,20.7528,49.2908,426.88,2.31097
2004/3/22,10:21:57,20.7724,49.3554,478.4,2.32
2004/3/22,10:23:27,20.8312,49.2908,426.88,2.32
2004/3/22,10:23:57,20.8214,49.5813,397.44,2.32
2004/3/22,10:24:58,20.8312,49.3876,441.6,2.31097
2004/3/22,10:31:57,21.1056,49.1938,537.28,2.32
2004/3/22,10:32:57,21.1448,48.7084,537.28,2.32
2004/3/22,10:34:27,21.2232,48.5464,441.6,2.32
2004/3/22,10:35:27,21.2428,48.6436,478.4,2.32
2004/3/22,10:36:04,21.2918,48.7732,478.4,2.32
2004/3/22,10:36:38,21.3604,48.5464,507.84,2.32
2004/3/22,10:38:56,21.7426,47.5057,507.84,2.32
2004/3/22,10:46:28,22.4972,45.7366,456.32,2.32
2004/3/22,10:47:28,22.6148,45.572,478.4,2.3291
2004/3/22,10:48:27,22.6736,45.4402,537.28,2.3291
2004/3/22,10:51:27,22.9578,45.0442,441.6,2.33827
2004/3/22,10:59:00,22.9284,44.9782,537.28,2.33827
2004/3/22,11:05:33,22.7226,45.5061,412.16,2.33827
2004/3/22,11:16:57,22.6344,46.3937,507.84,2.33827
2004/3/22,11:17:57,22.703,46.164,507.84,2.33827
2004/3/22,11:20:27,22.458,47.212,507.84,2.3291
2004/3/22,11:21:57,22.3894,47.6361,507.84,2.3291
2004/3/22,11:26:05,22.164,48.0918,478.4,2.32
2004/3/22,11:26:57,22.2032,48.0918,478.4,2.3291
2004/3/22,11:31:02,22.311,48.1243,478.4,2.32
2004/3/22,11:32:27,22.3208,48.0593,478.4,2.3291
2004/3/22,11:34:57,22.3992,47.8641,478.4,2.3291
2004/3/22,11:36:04,22.3306,47.799,456.32,2.3291
2004/3/22,11:37:33,22.3012,47.799,478.4,2.3291
2004/3/22,11:43:06,22.3208,47.9292,456.32,2.3291
2004/3/22,11:56:27,22.605,47.2773,478.4,2.3291
2004/3/22,11:57:10,22.5952,47.31,478.4,2.3291
2004/3/22,11:59:11,22.6442,47.5709,478.4,2.3291
2004/3/22,12:09:58,22.7912,47.1793,456.32,2.3291
2004/3/22,12:13:27,22.7912,47.0813,456.32,2.33827
2004/3/22,12:13:57,22.7814,47.114,456.32,2.33827
2004/3/22,12:14:58,22.7716,47.114,456.32,2.33827
2004/3/22,12:15:57,22.7912,47.0159,456.32,2.33827
2004/3/22,12:21:27,22.8206,47.1467,456.32,2.33827
2004/3/22,12:21:57,22.8304,47.1793,456.32,2.33827
2004/3/22,12:23:57,22.85,47.0486,456.32,2.33827
2004/3/22,12:24:27,22.8108,47.0486,456.32,2.33827
2004/3/22,12:25:28,22.8598,47.0486,441.6,2.33827
2004/3/22,12:27:42,22.9578,46.9178,441.6,2.33827
2004/3/22,12:30:58,22.9088,47.0159,441.6,2.33827
2004/3/22,12:38:28,22.9676,46.9178,426.88,2.33827
2004/3/22,12:41:09,22.9578,46.8524,412.16,2.33827
2004/3/22,12:41:57,22.9774,46.9505,412.16,2.33827
2004/3/22,12:43:04,23.0558,46.8524,412.16,2.33827
2004/3/22,12:45:11,22.9872,46.8524,412.16,2.33827
2004/3/22,12:48:45,22.997,46.7869,412.16,2.33827
2004/3/22,13:00:33,23.046,46.7215,397.44,2.33827
2004/3/22,13:02:31,23.0362,46.7869,397.44,2.33827
2004/3/22,13:12:59,22.9872,46.8524,382.72,2.33827
2004/3/22,13:19:43,23.4478,46.8197,382.72,2.33827
2004/3/22,13:19:58,22.9774,46.9505,382.72,2.33827
2004/3/22,13:22:07,22.9676,46.9505,382.72,2.33827
2004/3/22,13:26:57,22.9284,47.0486,382.72,2.33827
2004/3/22,13:32:09,22.85,47.4079,382.72,2.3291
2004/3/22,13:34:57,22.9186,47.4079,397.44,2.33827
2004/3/22,13:40:27,22.9284,47.212,426.88,2.33827
2004/3/22,13:40:58,22.899,47.3752,426.88,2.33827
2004/3/22,13:43:38,22.899,47.3752,441.6,2.33827
2004/3/22,13:48:39,22.9088,47.212,279.68,2.3291
2004/3/22,13:58:11,22.5952,47.799,323.84,2.3291
2004/3/22,13:58:58,22.6148,47.7338,309.12,2.3291
2004/3/22,13:59:57,22.5756,47.8966,338.56,2.3291
2004/3/22,14:03:27,22.7422,47.6035,264.96,2.3291
2004/3/22,14:06:28,22.7912,47.5057,294.4,2.3291
2004/3/22,14:07:27,22.6932,47.4731,309.12,2.3291
2004/3/22,14:09:27,22.6736,47.5057,478.4,2.3291
2004/3/22,14:15:38,22.5168,48.1243,382.72,2.32
2004/3/22,14:18:28,22.6148,47.7013,264.96,2.32
2004/3/22,14:18:57,22.6442,47.7338,264.96,2.3291
2004/3/22,14:21:07,22.6246,47.7664,338.56,2.3291
2004/3/22,14:22:27,22.6246,47.8641,338.56,2.32
2004/3/22,14:24:31,22.6344,47.8315,353.28,2.3291
2004/3/22,14:26:58,22.6736,47.8315,294.4,2.32
2004/3/22,14:29:58,22.752,47.5383,235.52,2.32
2004/3/22,14:33:36,22.752,47.6035,309.12,2.32
2004/3/22,14:34:32,22.7422,47.7338,309.12,2.3291
2004/3/22,14:34:58,22.6932,47.8641,323.84,2.32
2004/3/22,14:37:27,22.7912,47.5383,323.84,2.3291
2004/3/22,14:38:07,22.8108,47.4079,323.84,2.3291
2004/3/22,14:40:28,22.7618,47.5383,323.84,2.3291
2004/3/22,14:41:58,22.7324,47.799,323.84,2.32
2004/3/22,14:43:40,22.7716,47.5383,323.84,2.32
2004/3/22,14:45:57,22.8304,47.6687,309.12,2.3291
2004/3/22,14:47:05,22.9088,47.3426,309.12,2.3291
2004/3/22,14:48:02,22.9284,47.2773,309.12,2.3291
2004/3/22,14:48:37,22.9382,47.1467,309.12,2.3291
2004/3/22,14:55:17,22.7128,47.8641,294.4,2.32
2004/3/22,14:59:58,22.9284,47.2773,279.68,2.3291
2004/3/22,15:03:00,22.8794,47.3426,294.4,2.3291
2004/3/22,15:08:57,22.8892,47.6035,294.4,2.3291
2004/3/22,15:10:06,22.8892,47.7664,294.4,2.3291
2004/3/22,15:10:58,22.9186,47.5709,294.4,2.3291
2004/3/22,15:11:27,22.8794,47.5383,294.4,2.32
2004/3/22,15:12:35,22.8794,47.6035,294.4,2.32
2004/3/22,15:12:58,22.8696,47.7013,294.4,2.3291
2004/3/22,15:14:32,22.899,47.7013,279.68,2.3291
2004/3/22,15:15:18,22.9578,47.6687,279.68,2.3291
2004/3/22,15:15:28,22.9872,47.6035,264.96,2.32
2004/3/22,15:20:58,23.0068,47.4079,224.48,2.3291
2004/3/22,15:23:11,22.9774,47.5057,250.24,2.3291
2004/3/22,15:23:28,23.0166,47.6035,264.96,2.3291
2004/3/22,15:25:09,22.9872,47.6361,279.68,2.3291
2004/3/22,15:27:28,22.9872,47.7013,235.52,2.32
2004/3/22,15:28:40,22.9774,47.8966,195.04,2.3291
2004/3/22,15:28:57,22.9774,47.7664,195.04,2.32
2004/3/22,15:30:04,22.948,47.9292,195.04,2.32
2004/3/22,15:31:27,22.948,47.7338,202.4,2.3291
2004/3/22,15:34:28,22.9284,48.0918,224.48,2.32
2004/3/22,15:39:27,22.9284,48.2543,235.52,2.32
2004/3/22,15:39:58,22.9284,48.0918,250.24,2.32
2004/3/22,15:40:57,22.9578,48.1568,250.24,2.32
2004/3/22,15:41:28,22.948,48.3517,224.48,2.32
2004/3/22,15:49:58,22.8794,48.7084,235.52,2.32
2004/3/22,15:51:14,22.8794,48.7084,250.24,2.32
2004/3/22,15:52:38,22.8304,48.6436,250.24,2.32
2004/3/22,15:58:28,22.8892,48.7408,180.32,2.32
2004/3/22,16:00:30,22.85,48.7408,209.76,2.32
2004/3/22,16:01:12,22.9088,48.5788,209.76,2.32
2004/3/22,16:01:27,22.9186,48.7408,209.76,2.32
2004/3/22,16:05:38,22.948,49.0322,250.24,2.32
2004/3/22,16:05:58,22.9186,49.3554,264.96,2.32
2004/3/22,16:06:28,22.9186,49.1615,264.96,2.32
2004/3/22,16:08:58,22.9284,49.0322,224.48,2.32
2004/3/22,16:09:28,22.899,48.9027,224.48,2.32
2004/3/22,16:10:27,22.8892,49.1292,224.48,2.32
2004/3/22,16:11:08,22.948,48.7732,235.52,2.32
2004/3/22,16:14:02,22.948,49.2585,235.52,2.32
2004/3/22,16:16:06,22.9676,48.8056,235.52,2.32
2004/3/22,16:17:32,22.9382,48.9027,250.24,2.32
2004/3/22,16:18:27,22.9284,49.2585,264.96,2.32
2004/3/22,16:19:00,22.948,49.2262,264.96,2.32
2004/3/22,16:21:58,22.9676,49.1292,250.24,2.32
2004/3/22,16:23:18,22.9578,49.4522,264.96,2.32
